Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","14/03/2023 01:27 UTC"
"Last updated:","16 June 2022"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=Y0gv5U
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2021
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"Other people in need of international protection"
2021,Georgia,GEO,Croatia,HRV,5,0,-
2021,Georgia,GEO,Hungary,HUN,59,0,-
2021,Georgia,GEO,Iceland,ISL,5,0,-
2021,Georgia,GEO,Ireland,IRL,152,801,-
2021,Georgia,GEO,Israel,ISR,5,204,-
2021,Georgia,GEO,Italy,ITA,623,1174,-
2021,Georgia,GEO,Lithuania,LTU,5,0,-
2021,Georgia,GEO,Luxembourg,LUX,0,5,-
2021,Georgia,GEO,"Rep. of Moldova",MDA,0,6,-
2021,Georgia,GEO,Malta,MLT,5,33,-
2021,Georgia,GEO,Netherlands,NLD,25,16,-
2021,Georgia,GEO,Poland,POL,5,22,-
2021,Georgia,GEO,Portugal,PRT,0,7,-
2021,Georgia,GEO,"Russian Federation",RUS,134,5,-
2021,Georgia,GEO,Spain,ESP,40,1920,-
2021,Georgia,GEO,Sweden,SWE,88,135,-
2021,Georgia,GEO,Switzerland,CHE,243,192,-
2021,Georgia,GEO,Ukraine,UKR,25,0,-
2021,Georgia,GEO,"United States of America",USA,465,2573,-
2021,Germany,DEU,Australia,AUS,10,5,-
2021,Germany,DEU,Austria,AUT,0,5,-
2021,Germany,DEU,Brazil,BRA,0,9,-
2021,Germany,DEU,Canada,CAN,0,19,-
2021,Germany,DEU,"Costa Rica",CRI,0,19,-
2021,Germany,DEU,Mexico,MEX,0,10,-
2021,Germany,DEU,Peru,PER,0,5,-
2021,Germany,DEU,"Russian Federation",RUS,15,0,-
2021,Germany,DEU,Switzerland,CHE,5,0,-
2021,Germany,DEU,"United States of America",USA,29,176,-
2021,Ghana,GHA,Algeria,DZA,0,7,-
2021,Ghana,GHA,Argentina,ARG,37,148,-
2021,Ghana,GHA,Australia,AUS,41,211,-
2021,Ghana,GHA,Austria,AUT,17,23,-
2021,Ghana,GHA,Belgium,BEL,19,70,-
2021,Ghana,GHA,Brazil,BRA,42,2490,-
2021,Ghana,GHA,Canada,CAN,372,285,-
2021,Ghana,GHA,China,CHN,0,22,-
2021,Ghana,GHA,Chile,CHL,0,8,-
2021,Ghana,GHA,Colombia,COL,5,0,-
2021,Ghana,GHA,"Costa Rica",CRI,0,58,-
2021,Ghana,GHA,Cyprus,CYP,0,31,-
2021,Ghana,GHA,Denmark,DNK,5,5,-
2021,Ghana,GHA,Ecuador,ECU,5,0,-
2021,Ghana,GHA,Finland,FIN,35,12,-
2021,Ghana,GHA,France,FRA,589,53,-
2021,Ghana,GHA,"United Kingdom of Great Britain and Northern Ireland",GBR,364,426,-
2021,Ghana,GHA,Georgia,GEO,0,5,-
2021,Ghana,GHA,Germany,DEU,678,782,-
2021,Ghana,GHA,Greece,GRC,89,277,-
2021,Ghana,GHA,Hungary,HUN,5,0,-
2021,Ghana,GHA,Iceland,ISL,5,0,-
2021,Ghana,GHA,India,IND,0,69,-
2021,Ghana,GHA,Ireland,IRL,36,70,-
2021,Ghana,GHA,Israel,ISR,0,316,-
2021,Ghana,GHA,Italy,ITA,2704,403,-
2021,Ghana,GHA,Jordan,JOR,0,5,-
2021,Ghana,GHA,"Rep. of Korea",KOR,7,195,-
2021,Ghana,GHA,Lebanon,LBN,0,8,-
2021,Ghana,GHA,Mauritania,MRT,0,11,-
2021,Ghana,GHA,Mexico,MEX,43,402,-
2021,Ghana,GHA,Montenegro,MNE,5,0,-
2021,Ghana,GHA,Morocco,MAR,0,12,-
2021,Ghana,GHA,Malta,MLT,8,46,-
2021,Ghana,GHA,Netherlands,NLD,8,21,-
2021,Ghana,GHA,Niger,NER,0,5,-
2021,Ghana,GHA,Nigeria,NGA,5,5,-
2021,Ghana,GHA,Norway,NOR,7,0,-
2021,Ghana,GHA,Peru,PER,5,0,-
2021,Ghana,GHA,Philippines,PHL,5,0,-
2021,Ghana,GHA,Portugal,PRT,0,33,-
2021,Ghana,GHA,"South Africa",ZAF,7,1335,-
2021,Ghana,GHA,Senegal,SEN,0,5,-
2021,Ghana,GHA,Spain,ESP,11,110,-
2021,Ghana,GHA,Sweden,SWE,57,50,-
2021,Ghana,GHA,Switzerland,CHE,23,15,-
2021,Ghana,GHA,Togo,TGO,8513,0,-
2021,Ghana,GHA,"Trinidad and Tobago",TTO,0,46,-
2021,Ghana,GHA,Tunisia,TUN,0,6,-
2021,Ghana,GHA,Ukraine,UKR,0,11,-
2021,Ghana,GHA,Uruguay,URY,0,26,-
2021,Ghana,GHA,"United States of America",USA,499,1049,-
2021,Ghana,GHA,Zambia,ZMB,0,10,-
2021,Guadeloupe,GLP,"United States of America",USA,0,88,-
2021,Guinea-Bissau,GNB,Algeria,DZA,0,5,-
2021,Guinea-Bissau,GNB,Angola,AGO,7,268,-
2021,Guinea-Bissau,GNB,Argentina,ARG,8,5,-
2021,Guinea-Bissau,GNB,Austria,AUT,5,5,-
2021,Guinea-Bissau,GNB,Belgium,BEL,7,10,-
2021,Guinea-Bissau,GNB,Brazil,BRA,25,1668,-
2021,Guinea-Bissau,GNB,Canada,CAN,5,0,-
2021,Guinea-Bissau,GNB,Cyprus,CYP,0,5,-
2021,Guinea-Bissau,GNB,Denmark,DNK,5,0,-
2021,Guinea-Bissau,GNB,France,FRA,1287,35,-
2021,Guinea-Bissau,GNB,Gambia,GMB,0,6,-
2021,Guinea-Bissau,GNB,"United Kingdom of Great Britain and Northern Ireland",GBR,7,8,-
2021,Guinea-Bissau,GNB,Germany,DEU,125,93,-
2021,Guinea-Bissau,GNB,Italy,ITA,464,57,-
2021,Guinea-Bissau,GNB,Mexico,MEX,0,5,-
2021,Guinea-Bissau,GNB,Morocco,MAR,0,49,-
2021,Guinea-Bissau,GNB,Malta,MLT,0,6,-
2021,Guinea-Bissau,GNB,Nigeria,NGA,5,0,-
2021,Guinea-Bissau,GNB,Norway,NOR,5,0,-
2021,Guinea-Bissau,GNB,Portugal,PRT,6,112,-
2021,Guinea-Bissau,GNB,Romania,ROU,0,5,-
2021,Guinea-Bissau,GNB,"South Africa",ZAF,0,9,-
2021,Guinea-Bissau,GNB,Senegal,SEN,0,5,-
2021,Guinea-Bissau,GNB,Spain,ESP,5,125,-
2021,Guinea-Bissau,GNB,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,7,-
2021,Guinea-Bissau,GNB,Sweden,SWE,8,5,-
2021,Guinea-Bissau,GNB,Switzerland,CHE,47,0,-
2021,Guinea-Bissau,GNB,Uruguay,URY,0,5,-
2021,Guinea-Bissau,GNB,"United States of America",USA,18,48,-
2021,Greece,GRC,Australia,AUS,6,49,-
2021,Greece,GRC,Brazil,BRA,0,6,-
2021,Greece,GRC,Canada,CAN,0,13,-
2021,Greece,GRC,"Costa Rica",CRI,0,5,-
2021,Greece,GRC,"United Kingdom of Great Britain and Northern Ireland",GBR,5,5,-
2021,Greece,GRC,Germany,DEU,44,5,-
2021,Greece,GRC,Sweden,SWE,18,0,-
2021,Greece,GRC,"United States of America",USA,14,88,-
2021,Grenada,GRD,Canada,CAN,10,9,-
2021,Grenada,GRD,"United Kingdom of Great Britain and Northern Ireland",GBR,24,43,-
2021,Grenada,GRD,"Trinidad and Tobago",TTO,0,5,-
2021,Grenada,GRD,"United States of America",USA,18,40,-
2021,Guatemala,GTM,Argentina,ARG,8,0,-
2021,Guatemala,GTM,Austria,AUT,6,0,-
2021,Guatemala,GTM,Belgium,BEL,39,35,-
2021,Guatemala,GTM,Brazil,BRA,0,24,-
2021,Guatemala,GTM,Belize,BLZ,0,416,-
2021,Guatemala,GTM,Canada,CAN,358,237,-
2021,Guatemala,GTM,Chile,CHL,0,5,-
2021,Guatemala,GTM,"Costa Rica",CRI,25,108,-
2021,Guatemala,GTM,Finland,FIN,5,0,-
2021,Guatemala,GTM,France,FRA,21,5,-
2021,Guatemala,GTM,"United Kingdom of Great Britain and Northern Ireland",GBR,9,26,-
2021,Guatemala,GTM,Germany,DEU,5,9,-
2021,Guatemala,GTM,Ireland,IRL,5,10,-
2021,Guatemala,GTM,Italy,ITA,12,9,-
2021,Guatemala,GTM,Mexico,MEX,3113,6123,-
2021,Guatemala,GTM,Netherlands,NLD,0,5,-
2021,Guatemala,GTM,Nicaragua,NIC,7,0,-
2021,Guatemala,GTM,Panama,PAN,12,8,-
2021,Guatemala,GTM,Paraguay,PRY,0,6,-
2021,Guatemala,GTM,"El Salvador",SLV,0,8,-
2021,Guatemala,GTM,Spain,ESP,99,610,-
2021,Guatemala,GTM,Sweden,SWE,11,0,-
2021,Guatemala,GTM,Switzerland,CHE,7,0,-
2021,Guatemala,GTM,Uruguay,URY,5,0,-
2021,Guatemala,GTM,"United States of America",USA,23180,152784,-
2021,Guinea,GIN,Algeria,DZA,44,345,-
2021,Guinea,GIN,Angola,AGO,126,9146,-
2021,Guinea,GIN,Egypt,EGY,11,55,-
2021,Guinea,GIN,Argentina,ARG,10,9,-
2021,Guinea,GIN,Australia,AUS,8,5,-
2021,Guinea,GIN,Austria,AUT,125,30,-
2021,Guinea,GIN,Belgium,BEL,3656,1050,-
2021,Guinea,GIN,Benin,BEN,0,14,-
2021,Guinea,GIN,Brazil,BRA,111,966,-
2021,Guinea,GIN,Bulgaria,BGR,5,0,-
2021,Guinea,GIN,Canada,CAN,440,295,-
2021,Guinea,GIN,"Central African Rep.",CAF,6,0,-
2021,Guinea,GIN,China,CHN,0,5,-
2021,Guinea,GIN,Cameroon,CMR,7,208,-
2021,Guinea,GIN,Congo,COG,0,5,-
2021,Guinea,GIN,Cyprus,CYP,6,439,-
2021,Guinea,GIN,Czechia,CZE,5,0,-
2021,Guinea,GIN,Ecuador,ECU,9,0,-
2021,Guinea,GIN,Finland,FIN,24,0,-
2021,Guinea,GIN,France,FRA,19979,3216,-
2021,Guinea,GIN,Gambia,GMB,5,5,-
2021,Guinea,GIN,"United Kingdom of Great Britain and Northern Ireland",GBR,210,146,-
2021,Guinea,GIN,Germany,DEU,4054,3160,-
2021,Guinea,GIN,Greece,GRC,192,109,-
2021,Guinea,GIN,Hungary,HUN,5,0,-
2021,Guinea,GIN,"Cote d'Ivoire",CIV,0,5,-
2021,Guinea,GIN,India,IND,0,11,-
2021,Guinea,GIN,Ireland,IRL,17,12,-
2021,Guinea,GIN,Italy,ITA,2460,674,-
2021,Guinea,GIN,Japan,JPN,5,0,-
2021,Guinea,GIN,"Rep. of Korea",KOR,5,116,-
2021,Guinea,GIN,Liberia,LBR,0,5,-
2021,Guinea,GIN,Luxembourg,LUX,12,15,-
2021,Guinea,GIN,Madagascar,MDG,6,0,-
2021,Guinea,GIN,Mauritania,MRT,17,162,-
2021,Guinea,GIN,Mexico,MEX,42,162,-
2021,Guinea,GIN,Mali,MLI,0,10,-
2021,Guinea,GIN,Malaysia,MYS,7,25,-
2021,Guinea,GIN,Morocco,MAR,146,2508,-
2021,Guinea,GIN,Mozambique,MOZ,0,5,-
2021,Guinea,GIN,Malta,MLT,0,93,-
2021,Guinea,GIN,Netherlands,NLD,393,81,-
2021,Guinea,GIN,Niger,NER,0,21,-
2021,Guinea,GIN,Nigeria,NGA,18,5,-
2021,Guinea,GIN,Norway,NOR,30,0,-
2021,Guinea,GIN,Philippines,PHL,0,12,-
2021,Guinea,GIN,Poland,POL,5,7,-
2021,Guinea,GIN,Portugal,PRT,92,111,-
2021,Guinea,GIN,Romania,ROU,11,0,-
2021,Guinea,GIN,"South Africa",ZAF,0,51,-
2021,Guinea,GIN,Senegal,SEN,0,135,-
2021,Guinea,GIN,Spain,ESP,187,1230,-
2021,Guinea,GIN,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,5,-
2021,Guinea,GIN,Sweden,SWE,66,15,-
2021,Guinea,GIN,Switzerland,CHE,188,27,-
2021,Guinea,GIN,"Syrian Arab Rep.",SYR,54,5,-
2021,Guinea,GIN,Thailand,THA,0,5,-
2021,Guinea,GIN,Tunisia,TUN,10,488,-
2021,Guinea,GIN,Uganda,UGA,5,0,-
2021,Guinea,GIN,Ukraine,UKR,5,20,-
2021,Guinea,GIN,Uruguay,URY,0,11,-
2021,Guinea,GIN,"United States of America",USA,1584,1218,-
2021,Guyana,GUY,Barbados,BRB,0,5,-
2021,Guyana,GUY,Belgium,BEL,5,0,-
2021,Guyana,GUY,Brazil,BRA,5,158,-
2021,Guyana,GUY,Canada,CAN,90,60,-
2021,Guyana,GUY,"Costa Rica",CRI,0,9,-
2021,Guyana,GUY,France,FRA,29,0,-
2021,Guyana,GUY,"United Kingdom of Great Britain and Northern Ireland",GBR,20,6,-
2021,Guyana,GUY,Mexico,MEX,0,23,-
2021,Guyana,GUY,Netherlands,NLD,5,0,-
2021,Guyana,GUY,Suriname,SUR,0,5,-
2021,Guyana,GUY,"Trinidad and Tobago",TTO,21,64,-
2021,Guyana,GUY,"United States of America",USA,110,526,-
2021,Haiti,HTI,Argentina,ARG,76,781,-
2021,Haiti,HTI,Belgium,BEL,5,5,-
2021,Haiti,HTI,Brazil,BRA,8,38709,-
2021,Haiti,HTI,Canada,CAN,4295,3057,-
2021,Haiti,HTI,Chile,CHL,0,55,-
2021,Haiti,HTI,Colombia,COL,0,5,-
2021,Haiti,HTI,"Costa Rica",CRI,12,910,-
2021,Haiti,HTI,Cuba,CUB,5,0,-
2021,Haiti,HTI,Cyprus,CYP,0,5,-
2021,Haiti,HTI,"Dominican Rep.",DOM,162,285,-
2021,Haiti,HTI,Ecuador,ECU,22,0,-
2021,Haiti,HTI,France,FRA,6666,629,-
2021,Haiti,HTI,"United Kingdom of Great Britain and Northern Ireland",GBR,0,11,-
2021,Haiti,HTI,Germany,DEU,14,23,-
2021,Haiti,HTI,Greece,GRC,38,14,-
2021,Haiti,HTI,Guyana,GUY,0,11,-
2021,Haiti,HTI,Honduras,HND,0,10,-
2021,Haiti,HTI,Jamaica,JAM,31,5,-
2021,Haiti,HTI,"Rep. of Korea",KOR,0,23,-
2021,Haiti,HTI,Mexico,MEX,3294,52404,-
2021,Haiti,HTI,Netherlands,NLD,0,11,-
2021,Haiti,HTI,Panama,PAN,19,0,-
2021,Haiti,HTI,Paraguay,PRY,0,5,-
2021,Haiti,HTI,Peru,PER,85,56,-
2021,Haiti,HTI,Senegal,SEN,0,5,-
2021,Haiti,HTI,Spain,ESP,10,170,-
2021,Haiti,HTI,"Trinidad and Tobago",TTO,0,15,-
2021,Haiti,HTI,Ukraine,UKR,0,5,-
2021,Haiti,HTI,Uruguay,URY,5,23,-
2021,Haiti,HTI,"United States of America",USA,14695,38333,-
2021,Haiti,HTI,"Venezuela (Bolivarian Republic of)",VEN,12,0,-
2021,"China, Hong Kong SAR",HKG,Australia,AUS,5,442,-
2021,"China, Hong Kong SAR",HKG,Canada,CAN,17,24,-
2021,"China, Hong Kong SAR",HKG,"United Kingdom of Great Britain and Northern Ireland",GBR,15,0,-
2021,"China, Hong Kong SAR",HKG,Italy,ITA,48,168,-
2021,"China, Hong Kong SAR",HKG,"United States of America",USA,11,182,-
2021,Honduras,HND,Argentina,ARG,6,10,-
2021,Honduras,HND,Australia,AUS,5,6,-
2021,Honduras,HND,Belgium,BEL,18,25,-
2021,Honduras,HND,Brazil,BRA,5,15,-
2021,Honduras,HND,Belize,BLZ,11,433,-
2021,Honduras,HND,Canada,CAN,975,336,-
2021,Honduras,HND,Chile,CHL,5,0,-
2021,Honduras,HND,Colombia,COL,5,0,-
2021,Honduras,HND,"Costa Rica",CRI,207,966,-
2021,Honduras,HND,"Dominican Rep.",DOM,0,5,-
2021,Honduras,HND,Finland,FIN,28,17,-
2021,Honduras,HND,France,FRA,48,6,-
2021,Honduras,HND,"United Kingdom of Great Britain and Northern Ireland",GBR,119,765,-
2021,Honduras,HND,Germany,DEU,80,75,-
2021,Honduras,HND,Guatemala,GTM,72,574,-
2021,Honduras,HND,Iceland,ISL,12,0,-
2021,Honduras,HND,Ireland,IRL,0,6,-
2021,Honduras,HND,Israel,ISR,0,7,-
2021,Honduras,HND,Italy,ITA,464,48,-
2021,Honduras,HND,Mexico,MEX,30787,46081,-
2021,Honduras,HND,Netherlands,NLD,6,7,-
2021,Honduras,HND,Nicaragua,NIC,74,26,-
2021,Honduras,HND,Norway,NOR,5,0,-
2021,Honduras,HND,Panama,PAN,6,88,-
2021,Honduras,HND,Peru,PER,0,7,-
2021,Honduras,HND,"El Salvador",SLV,26,11,-
2021,Honduras,HND,Spain,ESP,1540,6750,-
2021,Honduras,HND,Sweden,SWE,29,10,-
2021,Honduras,HND,Switzerland,CHE,5,7,-
2021,Honduras,HND,"United States of America",USA,17149,113713,-
2021,Croatia,HRV,Belgium,BEL,5,0,-
2021,Croatia,HRV,Brazil,BRA,5,5,-
2021,Croatia,HRV,"Bosnia and Herzegovina",BIH,114,0,-
2021,Croatia,HRV,Canada,CAN,251,9,-
2021,Croatia,HRV,France,FRA,63,0,-
2021,Croatia,HRV,Germany,DEU,265,5,-
2021,Croatia,HRV,Montenegro,MNE,5,0,-
2021,Croatia,HRV,Panama,PAN,5,0,-
2021,Croatia,HRV,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,17334,0,-
2021,Croatia,HRV,Sweden,SWE,0,5,-
2021,Croatia,HRV,Switzerland,CHE,16,0,-
2021,Croatia,HRV,"United States of America",USA,20,27,-
2021,Hungary,HUN,Argentina,ARG,0,5,-
2021,Hungary,HUN,Australia,AUS,0,5,-
2021,Hungary,HUN,Austria,AUT,0,5,-
2021,Hungary,HUN,Belgium,BEL,29,0,-
2021,Hungary,HUN,Brazil,BRA,5,5,-
2021,Hungary,HUN,Canada,CAN,4290,173,-
2021,Hungary,HUN,Colombia,COL,5,0,-
2021,Hungary,HUN,France,FRA,74,0,-
2021,Hungary,HUN,Germany,DEU,223,5,-
2021,Hungary,HUN,"New Zealand",NZL,8,0,-
2021,Hungary,HUN,Sweden,SWE,5,0,-
2021,Hungary,HUN,Switzerland,CHE,5,0,-
2021,Hungary,HUN,"United States of America",USA,9,410,-
2021,Iceland,ISL,Canada,CAN,5,7,-
2021,"Cote d'Ivoire",CIV,Algeria,DZA,81,222,-
2021,"Cote d'Ivoire",CIV,Angola,AGO,417,5940,-
2021,"Cote d'Ivoire",CIV,Egypt,EGY,96,10,-
2021,"Cote d'Ivoire",CIV,Argentina,ARG,20,5,-
2021,"Cote d'Ivoire",CIV,Armenia,ARM,6,0,-
2021,"Cote d'Ivoire",CIV,Austria,AUT,42,17,-
2021,"Cote d'Ivoire",CIV,Belgium,BEL,238,210,-
2021,"Cote d'Ivoire",CIV,Benin,BEN,160,27,-
2021,"Cote d'Ivoire",CIV,"Burkina Faso",BFA,5,0,-
2021,"Cote d'Ivoire",CIV,"Bolivia (Plurinational State of)",BOL,5,0,-
2021,"Cote d'Ivoire",CIV,Brazil,BRA,56,187,-
2021,"Cote d'Ivoire",CIV,Bulgaria,BGR,5,0,-
2021,"Cote d'Ivoire",CIV,Canada,CAN,211,162,-
2021,"Cote d'Ivoire",CIV,"Central African Rep.",CAF,7,0,-
2021,"Cote d'Ivoire",CIV,Chad,TCD,5,0,-
2021,"Cote d'Ivoire",CIV,China,CHN,0,23,-
2021,"Cote d'Ivoire",CIV,Cameroon,CMR,57,42,-
2021,"Cote d'Ivoire",CIV,Congo,COG,5,5,-
2021,"Cote d'Ivoire",CIV,"Dem. Rep. of the Congo",COD,12,8,-
2021,"Cote d'Ivoire",CIV,"Costa Rica",CRI,0,6,-
2021,"Cote d'Ivoire",CIV,Cyprus,CYP,5,94,-
2021,"Cote d'Ivoire",CIV,Denmark,DNK,14,0,-
2021,"Cote d'Ivoire",CIV,Ecuador,ECU,5,0,-
2021,"Cote d'Ivoire",CIV,Ethiopia,ETH,5,0,-
2021,"Cote d'Ivoire",CIV,Finland,FIN,7,5,-
2021,"Cote d'Ivoire",CIV,France,FRA,10842,4019,-
2021,"Cote d'Ivoire",CIV,Gambia,GMB,150,6,-
2021,"Cote d'Ivoire",CIV,"United Kingdom of Great Britain and Northern Ireland",GBR,197,109,-
2021,"Cote d'Ivoire",CIV,Germany,DEU,760,1116,-
2021,"Cote d'Ivoire",CIV,Ghana,GHA,5968,988,-
2021,"Cote d'Ivoire",CIV,Guinea-Bissau,GNB,6,6,-
2021,"Cote d'Ivoire",CIV,Greece,GRC,105,38,-
2021,"Cote d'Ivoire",CIV,Guinea,GIN,3559,200,-
2021,"Cote d'Ivoire",CIV,Hungary,HUN,15,0,-
2021,"Cote d'Ivoire",CIV,Iceland,ISL,5,0,-
2021,"Cote d'Ivoire",CIV,India,IND,5,176,-
2021,"Cote d'Ivoire",CIV,Indonesia,IDN,0,5,-
2021,"Cote d'Ivoire",CIV,Ireland,IRL,15,9,-
2021,"Cote d'Ivoire",CIV,Israel,ISR,7,12,-
2021,"Cote d'Ivoire",CIV,Italy,ITA,4182,1226,-
2021,"Cote d'Ivoire",CIV,Kenya,KEN,0,5,-
2021,"Cote d'Ivoire",CIV,"Rep. of Korea",KOR,38,22,-
2021,"Cote d'Ivoire",CIV,Liberia,LBR,8018,9779,-
2021,"Cote d'Ivoire",CIV,Libya,LBY,0,9,-
2021,"Cote d'Ivoire",CIV,Lebanon,LBN,0,10,-
2021,"Cote d'Ivoire",CIV,Luxembourg,LUX,5,15,-
2021,"Cote d'Ivoire",CIV,Mauritania,MRT,277,221,-
2021,"Cote d'Ivoire",CIV,Mexico,MEX,6,37,-
2021,"Cote d'Ivoire",CIV,Mali,MLI,427,40,-
2021,"Cote d'Ivoire",CIV,Malaysia,MYS,5,0,-
2021,"Cote d'Ivoire",CIV,Malawi,MWI,5,0,-
2021,"Cote d'Ivoire",CIV,Morocco,MAR,391,1047,-
2021,"Cote d'Ivoire",CIV,Malta,MLT,12,109,-
2021,"Cote d'Ivoire",CIV,Netherlands,NLD,146,8,-
2021,"Cote d'Ivoire",CIV,Niger,NER,25,14,-
2021,"Cote d'Ivoire",CIV,Nigeria,NGA,137,7,-
2021,"Cote d'Ivoire",CIV,Norway,NOR,13,0,-
2021,"Cote d'Ivoire",CIV,Panama,PAN,0,5,-
2021,"Cote d'Ivoire",CIV,Philippines,PHL,28,29,-
2021,"Cote d'Ivoire",CIV,Portugal,PRT,32,26,-
2021,"Cote d'Ivoire",CIV,"South Africa",ZAF,26,168,-
2021,"Cote d'Ivoire",CIV,Senegal,SEN,23,164,-
2021,"Cote d'Ivoire",CIV,"Sierra Leone",SLE,10,0,-
2021,"Cote d'Ivoire",CIV,Spain,ESP,383,805,-
2021,"Cote d'Ivoire",CIV,Sweden,SWE,30,8,-
2021,"Cote d'Ivoire",CIV,Switzerland,CHE,198,17,-
2021,"Cote d'Ivoire",CIV,Thailand,THA,18,0,-
2021,"Cote d'Ivoire",CIV,Togo,TGO,1428,212,-
2021,"Cote d'Ivoire",CIV,Tunisia,TUN,60,3488,-
2021,"Cote d'Ivoire",CIV,Ukraine,UKR,0,16,-
2021,"Cote d'Ivoire",CIV,"United States of America",USA,907,1449,-
2021,"Cote d'Ivoire",CIV,Zimbabwe,ZWE,12,25,-
2021,India,IND,Argentina,ARG,23,127,-
2021,India,IND,Australia,AUS,475,6995,-
2021,India,IND,Austria,AUT,37,595,-
2021,India,IND,Belgium,BEL,14,10,-
2021,India,IND,Brazil,BRA,15,1166,-
2021,India,IND,"Bosnia and Herzegovina",BIH,0,5,-
2021,India,IND,Bulgaria,BGR,5,0,-
2021,India,IND,Canada,CAN,2638,9722,-
2021,India,IND,"Costa Rica",CRI,0,6,-
2021,India,IND,Cyprus,CYP,10,1971,-
2021,India,IND,Czechia,CZE,0,5,-
2021,India,IND,Denmark,DNK,5,8,-
2021,India,IND,Ecuador,ECU,5,5,-
2021,India,IND,Finland,FIN,5,0,-
2021,India,IND,France,FRA,319,25,-
2021,India,IND,"United Kingdom of Great Britain and Northern Ireland",GBR,508,2679,-
2021,India,IND,Georgia,GEO,0,9,-
2021,India,IND,Germany,DEU,414,566,-
2021,India,IND,Greece,GRC,40,333,-
2021,India,IND,Ireland,IRL,16,68,-
2021,India,IND,Israel,ISR,0,1116,-
2021,India,IND,Italy,ITA,252,337,-
2021,India,IND,Jordan,JOR,0,5,-
2021,India,IND,Kenya,KEN,0,5,-
2021,India,IND,"Rep. of Korea",KOR,0,1294,-
2021,India,IND,Lebanon,LBN,0,12,-
2021,India,IND,Mexico,MEX,14,88,-
2021,India,IND,Malaysia,MYS,5,19,-
2021,India,IND,Morocco,MAR,0,5,-
2021,India,IND,Malta,MLT,0,5,-
2021,India,IND,Netherlands,NLD,6,42,-
2021,India,IND,Nauru,NRU,7,5,-
2021,India,IND,"New Zealand",NZL,14,168,-
2021,India,IND,Pakistan,PAK,0,5,-
2021,India,IND,Panama,PAN,0,7,-
2021,India,IND,Peru,PER,6,5,-
2021,India,IND,"Papua New Guinea",PNG,0,5,-
2021,India,IND,Poland,POL,0,5,-
2021,India,IND,Portugal,PRT,0,67,-
2021,India,IND,Romania,ROU,5,122,-
2021,India,IND,"South Africa",ZAF,5,3994,-
2021,India,IND,Spain,ESP,12,50,-
2021,India,IND,Sudan,SDN,0,5,-
2021,India,IND,Slovenia,SVN,0,8,-
2021,India,IND,Sweden,SWE,20,36,-
2021,India,IND,Switzerland,CHE,33,9,-
2021,India,IND,"Trinidad and Tobago",TTO,0,5,-
2021,India,IND,Ukraine,UKR,7,26,-
2021,India,IND,Uruguay,URY,0,8,-
2021,India,IND,"United States of America",USA,9315,46602,-
2021,India,IND,Zambia,ZMB,0,5,-
2021,Indonesia,IDN,Australia,AUS,235,2328,-
2021,Indonesia,IDN,Brazil,BRA,0,8,-
2021,Indonesia,IDN,Canada,CAN,106,37,-
2021,Indonesia,IDN,"Costa Rica",CRI,5,0,-
2021,Indonesia,IDN,Finland,FIN,5,0,-
2021,Indonesia,IDN,France,FRA,9,0,-
2021,Indonesia,IDN,"United Kingdom of Great Britain and Northern Ireland",GBR,41,89,-
2021,Indonesia,IDN,Germany,DEU,16,7,-
2021,Indonesia,IDN,Greece,GRC,14,17,-
2021,Indonesia,IDN,"China, Hong Kong SAR",HKG,12,0,-
2021,Indonesia,IDN,Ireland,IRL,5,0,-
2021,Indonesia,IDN,Iraq,IRQ,0,5,-
2021,Indonesia,IDN,"Rep. of Korea",KOR,0,29,-
2021,Indonesia,IDN,Malaysia,MYS,946,35,-
2021,Indonesia,IDN,Netherlands,NLD,11,0,-
2021,Indonesia,IDN,Nauru,NRU,5,5,-
2021,Indonesia,IDN,"New Zealand",NZL,6,60,-
2021,Indonesia,IDN,"Papua New Guinea",PNG,11601,28,-
2021,Indonesia,IDN,Sweden,SWE,15,0,-
2021,Indonesia,IDN,Switzerland,CHE,0,5,-
2021,Indonesia,IDN,"United States of America",USA,930,3219,-
2021,Ireland,IRL,Australia,AUS,0,79,-
2021,Ireland,IRL,Canada,CAN,5,24,-
2021,Ireland,IRL,"New Zealand",NZL,0,5,-
2021,Ireland,IRL,"United States of America",USA,0,33,-
2021,"Iran (Islamic Rep. of)",IRN,Afghanistan,AFG,38,25,-
2021,"Iran (Islamic Rep. of)",IRN,Argentina,ARG,30,7,-
2021,"Iran (Islamic Rep. of)",IRN,Armenia,ARM,139,88,-
2021,"Iran (Islamic Rep. of)",IRN,Australia,AUS,12701,3040,-
